blz,bankname,lkz
76069576,Raiffeisenbank Plankstetten,DE
76069598,Raiffeisenbank Großhabersdorf-Roßtal,DE
76069601,VR-Bank Rothenburg,DE
76069602,Raiffeisenbank Seebachgrund,DE
76069611,Raiffeisenbank Unteres Vilstal,DE
76069635,Raiffeisenbank Ursensollen-Ammerthal-Hohenburg,DE
76069663,Raiffeisenbank Heilsbronn-Windsbach,DE
76069669,Raiffeisenbank,DE
76070012,Deutsche Bank,DE
76070024,Deutsche Bank Privat und Geschäftskunden,DE
76080040,Commerzbank vormals Dresdner Bank,DE
76080053,Commerzbank vormals Dresdner Bank Zw 53,DE
76080055,Commerzbank vormals Dresdner Bank Zw 55,DE
76080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DE
76080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",DE
76089480,Commerzbank vormals Dresdner Bank ITGK,DE
76089482,Commerzbank vormals Dresdner Bank ITGK,DE
76090300,Bäcker-Bank Nürnberg,DE
76090400,Evenord-Bank,DE
76090500,Sparda-Bank Nürnberg,DE
76090613,apoBank,DE
76090900,PSD Bank,DE
76091000,Sparda-Bank Nürnberg Zw Sonnenstraße,DE
76211900,CVW - Privatbank,DE
76220073,UniCredit Bank - HypoVereinsbank,DE
76230000,BSQ Bauspar,DE
76240011,Commerzbank Fürth Bayern,DE
76250000,Sparkasse Fürth,DE
76251020,Sparkasse i Landkreis Neustadt a d Aisch,DE
76260451,Raiffeisen-Volksbank Fürth,DE
76300000,Bundesbank eh Erlangen,DE
76320072,UniCredit Bank - HypoVereinsbank,DE
76330111,Bankhaus Max Flessa,DE
76340061,Commerzbank Erlangen,DE
76350000,Stadt- und Kreissparkasse Erlangen,DE
76351040,Sparkasse Forchheim,DE
76351560,Kreissparkasse Höchstadt,DE
76360033,VR-Bank Erlangen-Höchstadt-Herzogenaurach,DE
76391000,Volksbank Forchheim,DE
76420080,UniCredit Bank - HypoVereinsbank,DE
76450000,Sparkasse Mittelfranken-Süd,DE
76460015,Raiffeisenbank Roth-Schwabach,DE
76461485,Raiffeisenbank am Rothsee,DE
76500000,Bundesbank eh Ansbach,DE
76520071,UniCredit Bank - HypoVereinsbank,DE
76550000,Vereinigte Sparkassen Ansbach,DE
76551020,Kreis- und Stadtsparkasse Dinkelsbühl,DE
76551540,Vereinigte Sparkassen Gunzenhausen,DE
76551860,Stadt- und Kreissparkasse Rothenburg,DE
76560060,RaiffeisenVolksbank Gewerbebank,DE
76561979,Raiffeisenbank -alt-,DE
76591000,VR Bank Dinkelsbühl,DE
77000000,Bundesbank eh Bamberg,DE
77020070,UniCredit Bank - HypoVereinsbank,DE
77030111,Bankhaus Max Flessa,DE
77040080,Commerzbank Bamberg,DE
77050000,Sparkasse Bamberg,DE
77060100,VR Bank Bamberg Raiffeisen-Volksbank,DE
77061004,Raiffeisenbank Obermain Nord,DE
77061425,Raiffeisen-Volksbank,DE
77062014,Raiffeisenbank Burgebrach-Stegaurach,DE
77062139,Raiffeisen-Volksbank Bad Staffelstein,DE
77063048,Raiffeisenbank Hallstadt -alt-,DE
77065141,Raiffeisenbank Stegaurach -alt-,DE
77069042,Raiffeisenbank Gößweinstein -alt-,DE
77069044,Raiffeisenbank Küps-Mitwitz-Stockheim,DE
77069051,Raiffeisenbank,DE
77069052,Raiffeisenbank,DE
77069084,Raiffeisenbank -alt-,DE
77069091,Raiffeisenbank Ebrachgrund,DE
77069110,Raiffeisenbank Pretzfeld -alt-,DE
77069128,Raiffeisenbank Scheßlitz-Zapfendorf -alt-,DE
77069461,Vereinigte Raiffeisenbanken,DE
77069556,Raiffeisenbank,DE
77069739,Raiffeisenbank Thurnauer Land,DE
77069746,Raiffeisenbank,DE
77069764,Raiffeisenbank Kemnather Land - Steinwald,DE
77069782,Raiffeisenbank am Kulm,DE
77069836,Raiffeisenbank Berg-Bad Steben,DE
77069868,Raiffeisenbank Oberland,DE
77069870,Raiffeisenbank Hochfranken West,DE
77069879,Raiffeisenbank -alt-,DE
77069893,Raiffeisenbank -alt-,DE
77069906,Raiffeisenbank Wüstenselbitz,DE
77069908,Raiffeisenbank Sparneck-Stammbach-Zell -alt-,DE
77091800,Raiffeisen-Volksbank Lichtenfels-Itzgrund,DE
77120073,UniCredit Bank - HypoVereinsbank,DE
77140061,Commerzbank,DE
77150000,Sparkasse Kulmbach-Kronach,DE
77151640,Sparkasse Kronach-Ludwigsstadt -alt-,DE
77190000,Kulmbacher Bank,DE
77300000,Bundesbank,DE
77320072,UniCredit Bank - HypoVereinsbank,DE
77322200,Fondsdepot Bank,DE
77340076,Commerzbank,DE
77350110,Sparkasse Bayreuth,DE
77361600,Raiffeisen-Volksbank Kronach-Ludwigsstadt,DE
77363749,Raiffeisenbank,DE
77365792,Raiffeisenbank Hollfeld-Waischenfeld-Aufseß,DE
77390000,Volksbank-Raiffeisenbank Bayreuth,DE
77390500,Sparda-Bank Nürnberg,DE
77390628,apoBank,DE
78000000,Bundesbank eh Hof,DE
78020070,UniCredit Bank - HypoVereinsbank,DE
78020429,UniCredit Bank - HypoVereinsbank Ndl 128 Hof,DE
78030080,Archon Capital Bank Deutschland,DE
78030081,Archon Capital Bank Deutschland Servicing,DE
78040081,Commerzbank Hof Saale,DE
78050000,Sparkasse Hochfranken,DE
78055050,Sparkasse Hochfranken -alt-,DE
78060896,VR Bank Hof,DE
78062488,Raiffeisenbank -alt-,DE
78140000,Commerzbank,DE
78151080,Sparkasse Tirschenreuth -alt-,DE
78160069,VR-Bank Fichtelgebirge,DE
78161575,Raiffeisenbank im Stiftland,DE
78320076,UniCredit Bank - HypoVereinsbank,DE
78330111,Bankhaus Max Flessa,DE
78340091,Commerzbank,DE
78350000,Sparkasse Coburg-Lichtenfels,DE
78360000,VR-Bank Coburg,DE
78390000,VR-Bank Coburg,DE
79000000,Bundesbank,DE
79010111,SEB,DE
79020076,UniCredit Bank - HypoVereinsbank,DE
79020325,UniCredit Bank - HypoVereinsbank Ndl 149 Wzb,DE
79020700,Hanseatic Bank,DE
79030001,Fürstlich Castellsche Bank Credit-Casse,DE
79032038,Bank Schilling & Co,DE
79040047,Commerzbank Würzburg,DE
79050000,Sparkasse Mainfranken Würzburg,DE
79061000,Raiffeisenbank-alt-,DE
79061153,"Raiffeisenbank Lohr, Main -alt-",DE
79062106,Raiffeisenbank,DE
79063060,Raiffeisenbank Estenfeld-Bergtheim,DE
79063122,Raiffeisenbank Höchberg,DE
79065028,VR-Bank Bad Kissingen-Bad Brückenau,DE
79065160,Raiffeisenbank Marktheidenfeld -alt-,DE
79066082,Raiffeisenbank,DE
79069001,Raiffeisenbank Volkach-Wiesentheid,DE
79069010,VR-Bank Schweinfurt,DE
79069031,Raiffeisenbank Bütthard-Gaukönigshofen,DE
79069090,Raiffeisenbank Ulsenheim-Gollhofen -alt-,DE
79069145,Raiffeisenbank Kreuzwertheim-Hasloch -alt-,DE
79069150,Raiffeisenbank Main-Spessart,DE
79069165,Genobank Rhön-Grabfeld,DE
79069181,Raiffeisenbank,DE
79069188,Raiffeisenbank Obereßfeld-Römhild,DE
79069192,Raiffeisenbank Obernbreit und Umgebung,DE
79069213,Raiffeisenbank Maßbach,DE
79069271,Raiffeisenbank,DE
79070016,Deutsche Bank,DE
79070024,Deutsche Bank Privat und Geschäftskunden,DE
79080052,Commerzbank vormals Dresdner Bank,DE
79080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DE
79090000,Volksbank Raiffeisenbank,DE
79090624,apoBank,DE
79161058,Raiffeisenbank Fränkisches Weinland,DE
79161499,Raiffeisenbank Kitzinger Land,DE
79190000,VR Bank Kitzingen,DE
79300000,Bundesbank eh Schweinfurt,DE
79320075,UniCredit Bank - HypoVereinsbank,DE
79320432,UniCredit Bank - HypoVereinsbank Ndl 137 Schft,DE
79330111,Bankhaus Max Flessa,DE
79340054,Commerzbank Schweinfurt,DE
79350000,Städtische Sparkasse Schweinfurt -alt-,DE
79350101,Sparkasse Schweinfurt,DE
79351010,Sparkasse Bad Kissingen,DE
79351730,Sparkasse Ostunterfranken,DE
79353090,Sparkasse Bad Neustadt a d Saale,DE
79362081,VR-Bank Gerolzhofen,DE
79363016,VR-Bank Rhön-Grabfeld,DE
79363151,Raiffeisen-Volksbank Haßberge,DE
79364069,Raiffeisenbank Frankenwinheim und Umgebung,DE
79364406,VR-Bank Schweinfurt Land -alt-,DE
79380051,Commerzbank vormals Dresdner Bank,DE
79500000,Bundesbank eh Aschaffenburg,DE
79510111,SEB,DE
79520070,UniCredit Bank - HypoVereinsbank,DE
79520533,UniCredit Bank - HypoVereinsbank Ndl 125 Aschb,DE
79540049,Commerzbank,DE
79550000,Sparkasse Aschaffenburg Alzenau,DE
79561348,Raiffeisenbank Bachgau -alt-,DE
79562225,Raiffeisenbank Kahl am Main -alt-,DE
79562514,Raiffeisenbank Aschaffenburg,DE
79565568,Raiffeisenbank Waldaschaff-Heigenbrücken,DE
79566545,Raiffeisenbank Heimbuchenthal -alt-,DE
79567531,VR-Bank,DE
79568518,Raiffeisenbank Haibach-Obernau,DE
79570024,Deutsche Bank Privat und Geschäftskunden,DE
79570051,Deutsche Bank,DE
79580099,Commerzbank vormals Dresdner Bank,DE
79589402,Commerzbank vormals Dresdner Bank ITGK,DE
79590000,Volksbank Aschaffenburg,DE
79650000,Sparkasse Miltenberg-Obernburg,DE
79662558,Raiffeisenbank -alt-,DE
79665540,Raiffeisenbank Elsavatal,DE
79666548,Raiffeisenbank Großostheim-Obernburg,DE
79668509,Raiffeisenbank Eichenbühl und Umgebung,DE
79690000,Raiffeisen-Volksbank Miltenberg,DE
80000000,Bundesbank eh Halle,DE
80020086,UniCredit Bank - HypoVereinsbank,DE
80020087,UniCredit Bank - HypoVereinsbank,DE
80020130,ZV Landesbank Baden-Württemberg,DE
80040000,Commerzbank,DE
80050500,Kreissparkasse Merseburg-Querfurt -alt-,DE
80053000,Sparkasse Burgenlandkreis,DE
80053502,Kreissparkasse Quedlinburg -alt-,DE
80053552,Kreissparkasse Sangerhausen -alt-,DE
80053572,Stadtsparkasse Dessau,DE
80053612,Kreissparkasse Bernburg -alt-,DE
80053622,Kreissparkasse Köthen -alt-,DE
80053722,Kreissparkasse Anhalt-Bitterfeld,DE
80053762,Saalesparkasse,DE
80054000,Kreissparkasse Weißenfels -alt-,DE
80055008,Sparkasse Mansfeld-Südharz,DE
80055500,Salzlandsparkasse,DE
80062608,Volksbank Elsterland,DE
80063508,Ostharzer Volksbank,DE
80063558,Volksbank,DE
80063598,Volksbank Wittenberg,DE
80063628,Volksbank,DE
80063648,Volks- und Raiffeisenbank Saale-Unstrut,DE
80063678,VR-Bank Zeitz,DE
80063718,Volks- und Raiffeisenbank Eisleben,DE
80080000,Commerzbank vormals Dresdner Bank,DE
80093574,Volksbank Dessau-Anhalt,DE
80093784,"Volksbank Halle, Saale",DE
80500000,Bundesbank eh Dessau,DE
80550101,Sparkasse Wittenberg,DE
80550200,Kreissparkasse Anhalt-Zerbst -alt-,DE
81000000,Bundesbank,DE
81010111,SEB,DE
81020500,Bank für Sozialwirtschaft,DE
81020886,UniCredit Bank - HypoVereinsbank (ehem. Hypo),DE
81040000,Commerzbank,DE
81050000,Kreissparkasse Aschersleben-Staßfurt -alt-,DE
81050555,Kreissparkasse Stendal,DE
81051000,Bördesparkasse Oschersleben -alt-,DE
81052000,Harzsparkasse,DE
81053112,Kreissparkasse Wernigerode -alt-,DE
81053132,Kreissparkasse Halberstadt -alt-,DE
81053242,Kreissparkasse Schönebeck -alt-,DE
81053272,Stadtsparkasse Magdeburg,DE
81054000,Sparkasse Jerichower Land,DE
81055000,Kreissparkasse Börde,DE
81055555,Sparkasse Altmark West,DE
81063028,Raiffeisenbank Kalbe-Bismark,DE
81063238,Volksbank Jerichower Land,DE
81068106,Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ,DE
81069048,Volksbank Jerichower Land,DE
81069052,Volksbank Börde-Bernburg,DE
81070000,Deutsche Bank,DE
81070024,Deutsche Bank Privat und Geschäftskunden,DE
81080000,Commerzbank vormals Dresdner Bank,DE
81093034,Volksbank,DE
81093044,Volksbank Osterburg-Lüchow-Dannenberg -alt-,DE
81093054,Volksbank Stendal,DE
81093274,Volksbank Magdeburg,DE
82000000,Bundesbank,DE
82010111,SEB,DE
82020086,UniCredit Bank - HypoVereinsbank,DE
82020087,UniCredit Bank - HypoVereinsbank,DE
82020088,UniCredit Bank - HypoVereinsbank,DE
82040000,Commerzbank,DE
82050000,Landesbank Hessen-Thür Girozentrale Erfurt,DE
82051000,Sparkasse Mittelthüringen,DE
82052020,Kreissparkasse Gotha,DE
82054052,Kreissparkasse Nordhausen,DE
82055000,Kyffhäusersparkasse,DE
82056060,Sparkasse Unstrut-Hainich,DE
82057070,Kreissparkasse Eichsfeld,DE
82060197,Pax-Bank,DE
82060800,Evangelische Kreditgenossenschaft -Filiale Eisenach-,DE
82064038,VR Bank Westthüringen,DE
82064088,Volksbank und Raiffeisenbank,DE
82064168,Raiffeisenbank Gotha,DE
82064188,VR Bank Weimar,DE
82064228,Erfurter Bank,DE
82070000,Deutsche Bank,DE
82070024,Deutsche Bank Privat und Geschäftskunden,DE
82080000,Commerzbank vormals Dresdner Bank,DE
82094004,Volksbank Heiligenstadt,DE
82094054,Nordthüringer Volksbank,DE
82094224,Volksbank Erfurt -alt-,DE
83000000,Bundesbank eh Gera,DE
83020086,UniCredit Bank - HypoVereinsbank,DE
83020087,UniCredit Bank - HypoVereinsbank,DE
83020088,UniCredit Bank - HypoVereinsbank,DE
83040000,Commerzbank,DE
83050000,Sparkasse Gera-Greiz,DE
83050200,Sparkasse Altenburger Land,DE
83050303,Kreissparkasse Saalfeld-Rudolstadt,DE
83050505,Kreissparkasse Saale-Orla,DE
83053030,Sparkasse Jena-Saale-Holzland,DE
83064488,Raiffeisen-Volksbank Hermsdorfer Kreuz,DE
83064568,Geraer Bank,DE
83065408,VR-Bank Altenburger Land / Deutsche Skatbank,DE
83065410,Deutsche Skatbank Zndl VR Bank Altenburger Land,DE
83080000,Commerzbank vormals Dresdner Bank,DE
83094444,Raiffeisen-Volksbank Saale-Orla,DE
83094454,Volksbank Saaletal,DE
83094494,Volksbank Eisenberg,DE
83094495,"EthikBank, Zndl der Volksbank Eisenberg",DE
84000000,Bundesbank,DE
84020086,UniCredit Bank - HypoVereinsbank,DE
84020087,UniCredit Bank - HypoVereinsbank,DE
84030111,Bankhaus Max Flessa,DE
84040000,Commerzbank,DE
84050000,Rhön-Rennsteig-Sparkasse,DE
84051010,Sparkasse Arnstadt-Ilmenau,DE
84054040,Kreissparkasse Hildburghausen,DE
84054722,Sparkasse Sonneberg,DE
84055050,Wartburg-Sparkasse,DE
84064798,Genobank Rhön-Grabfeld,DE
84069065,Raiffeisenbank Schleusingen,DE
84080000,Commerzbank vormals Dresdner Bank,DE
84094754,VR-Bank Bad Salzungen Schmalkalden,DE
84094814,VR Bank Südthüringen,DE
85000000,Bundesbank,DE
85010500,Sächsische Aufbaubank -Förderbank-,DE
85020030,ZV Landesbank Baden-Württemberg,DE
85020086,UniCredit Bank - HypoVereinsbank,DE
85020500,Bank für Sozialwirtschaft,DE
85020890,UniCredit Bank - HypoVereinsbank Ndl 536 Dre,DE
85040000,Commerzbank,DE
85040060,Commerzbank CC,DE
85040061,Commerzbank CC,DE
85050100,Sparkasse Oberlausitz-Niederschlesien,DE
85050200,Kreissparkasse Riesa-Großenhain -alt-,DE
85050300,Ostsächsische Sparkasse Dresden,DE
85050350,Ostsächsische Sparkasse Dresden Gf OSD.Net,DE
85055000,Sparkasse Meißen,DE
85060000,Volksbank Pirna,DE
85065028,"Raiffeisenbank Neustadt, Sachs -alt-",DE
85080000,Commerzbank vormals Dresdner Bank,DE
85080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DE
85080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",DE
85080200,Commerzbank vormals Dresdner Bank,DE
85089270,Commerzbank vormals Dresdner Bank ITGK,DE
85090000,Dresdner Volksbank Raiffeisenbank,DE
85094984,Volksbank Riesa,DE
85095004,Volksbank Raiffeisenbank Meißen Großenhain,DE
85095164,Landeskirchliche Kredit-Genossenschaft Sachsen -alt-,DE
85550000,Kreissparkasse Bautzen,DE
85550200,Kreissparkasse Löbau-Zittau -alt-,DE
85590000,Volksbank Bautzen,DE
85590100,Volksbank Löbau-Zittau,DE
85591000,Volksbank Raiffeisenbank Niederschlesien,DE
85595500,Volksbank Westlausitz -alt-,DE
86000000,Bundesbank,DE
86010090,Postbank,DE
86010111,SEB,DE
86010424,Aareal Bank,DE
86020030,ZV Landesbank Baden-Württemberg,DE
86020086,UniCredit Bank - HypoVereinsbank,DE
86020200,BHF-BANK,DE
86020500,Bank für Sozialwirtschaft,DE
86020600,Hanseatic Bank,DE
86020880,UniCredit Bank - HypoVereinsbank Ndl 508 Lei,DE
86033300,Santander Consumer Bank,DE
86040000,Commerzbank,DE
86040060,Commerzbank CC,DE
86040061,Commerzbank CC,DE
86050000,ZV Landesbank Baden-Württemberg,DE
86050200,Sparkasse Muldental,DE
86050600,Kreissparkasse Torgau-Oschatz -alt-,DE
86055002,Sparkasse Delitzsch-Eilenburg -alt-,DE
86055462,Kreissparkasse Döbeln,DE
86055592,Stadt- und Kreissparkasse Leipzig,DE
86065448,VR Bank Leipziger Land,DE
86065468,VR-Bank Mittelsachsen,DE
86065483,Raiffeisenbank Grimma,DE
86065548,Wurzener Bank (Raiffeisen-Volksbank) -alt-,DE
86069070,Raiffeisenbank,DE
86070000,Deutsche Bank,DE
86070024,Deutsche Bank Privat und Geschäftskunden,DE
86080000,Commerzbank vormals Dresdner Bank,DE
86080055,Commerzbank vormals Dresdner Bank Zw 55,DE
86080057,Commerzbank vormals Dresdner Bank Gf ZW 57,DE
86080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DE
86080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",DE
86089280,Commerzbank vormals Dresdner Bank ITGK,DE
86095484,Volks- und Raiffeisenbank Muldental,DE
86095554,Volksbank Delitzsch,DE
86095604,Volksbank Leipzig,DE
87000000,Bundesbank,DE
87020086,UniCredit Bank - HypoVereinsbank,DE
87020087,UniCredit Bank - HypoVereinsbank,DE
87020088,UniCredit Bank - HypoVereinsbank,DE
87040000,Commerzbank,DE
87050000,Sparkasse Chemnitz,DE
87051000,Sparkasse Mittelsachsen,DE
87052000,Sparkasse Mittelsachsen,DE
87053000,Sparkasse Mittleres Erzgebirge,DE
87054000,Sparkasse Erzgebirge,DE
87055000,Sparkasse Zwickau,DE
87056000,Kreissparkasse Aue-Schwarzenberg,DE
87058000,Sparkasse Vogtland,DE
87065893,Volksbank Erzgebirge -alt-,DE
87065918,Raiffeisenbank Werdau-Zwickau,DE
87069075,Volksbank Mittleres Erzgebirge,DE
87069077,Vereinigte Raiffeisenbank Burgstädt,DE
87070000,Deutsche Bank,DE
87070024,Deutsche Bank Privat und Geschäftskunden,DE
87080000,Commerzbank vormals Dresdner Bank,DE
87095824,Volksbank Vogtland,DE
87095899,Volksbank Vogtland GAA,DE
87095934,Volksbank Zwickau,DE
87095974,Volksbank-Raiffeisenbank Glauchau,DE
87096034,Volksbank Erzgebirge,DE
87096074,Freiberger Bank -alt-,DE
87096124,Volksbank,DE
87096214,Volksbank Chemnitz,DE
